no;treated;age;age2;educ;black;hispanic;married;nodegree;re74;re75;re78
9167;0;42;1764;14;0;0;1;0;25862.32031;25243.55078;0
9168;0;55;3025;12;0;0;1;0;0;2866.305908;2365.840088
9169;0;22;484;13;0;0;1;0;25862.32031;25243.55078;2809.157959
9170;0;36;1296;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9171;0;32;1024;14;0;0;1;0;25862.32031;23268.82031;24740.09961
9172;0;35;1225;12;0;0;1;0;21113.06055;22373.66016;11328.25
9173;0;23;529;11;0;0;1;1;16150.24023;17380.44922;9939.189453
9174;0;52;2704;8;0;0;1;1;25862.32031;25243.55078;16002.2998
9175;0;19;361;13;0;0;0;0;0;0;3468.224121
9176;0;28;784;12;0;0;1;0;20595.81055;21202.78906;20442.86914
9177;0;29;841;11;0;0;1;1;0;811.0161133;0
9178;0;53;2809;9;0;0;1;1;0;7340.323242;0
9179;0;50;2500;11;0;0;1;1;25862.32031;24359.13086;25564.66992
9180;0;20;400;12;0;0;1;0;9506.363281;15078.09961;17480.0293
9181;0;26;676;16;0;0;1;0;17415.91992;17987.36914;25564.66992
9182;0;31;961;12;0;0;1;0;24796.48047;21865.21094;25564.66992
9183;0;45;2025;8;0;0;0;1;23293.7207;14510.55957;24992.78906
9184;0;38;1444;10;0;0;1;1;20562.50977;21582.33984;25564.66992
9185;0;18;324;11;0;0;0;1;3166.175049;2638.935059;0
9186;0;25;625;17;0;0;1;0;15464.49023;19392.76953;2410.172119
9187;0;23;529;12;0;0;1;0;10830.83008;14506.98047;0
9188;0;54;2916;0;0;1;1;1;20840.7207;25243.55078;25564.66992
9189;0;46;2116;8;1;0;1;1;25862.32031;25243.55078;25416.90039
9190;0;22;484;12;1;0;0;0;21867.38086;15096;25564.66992
9191;0;40;1600;9;0;0;1;1;25862.32031;24224.84961;25564.66992
9192;0;42;1764;9;0;0;1;1;22966.5293;18334.68945;25564.66992
9193;0;55;3025;10;0;0;0;1;17359.09961;17529.05078;18755.31055
9194;0;39;1521;11;0;0;1;1;24935.58984;25243.55078;18062.25
9195;0;39;1521;7;0;0;1;1;21698.88086;17384.0293;0
9196;0;24;576;12;0;0;0;0;10433.09961;9943.452148;11307.55957
9197;0;53;2809;8;0;0;0;1;0;0;0
9198;0;29;841;14;0;0;1;0;25862.32031;25243.55078;25564.66992
9199;0;29;841;17;0;0;1;0;17368.90039;17545.16016;21870.34961
9200;0;24;576;14;0;0;1;0;24383.08008;21899.23047;22170.33008
9201;0;20;400;10;0;0;0;1;19616.17969;18832.40039;21221.63086
9202;0;22;484;14;0;0;0;0;4494.558105;7929.338867;18220.36914
9203;0;43;1849;10;0;0;1;1;16822.25977;20083.83984;840.826416
9204;0;48;2304;12;0;0;1;0;10873.92969;15316.20996;0
9205;0;19;361;12;0;0;0;0;5043.152832;9085.886719;14401.91992
9206;0;34;1156;10;0;0;1;1;17807.7793;12945.82031;6386.733887
9207;0;26;676;12;0;0;1;0;0;2010.531982;5229.673828
9208;0;21;441;15;0;0;1;0;5597.625;674.9515991;22165.90039
9209;0;20;400;12;0;0;0;0;1882.85498;6982.257813;2857.923096
9210;0;29;841;12;0;0;0;0;20235.31055;15137.17969;13051.28027
9211;0;40;1600;18;0;0;1;0;17.63339996;34.01612854;0
9212;0;18;324;11;0;0;0;1;2766.485107;6507.823242;753.640625
9213;0;28;784;12;0;0;1;0;21299.18945;22058.56055;24276.08984
9214;0;47;2209;12;0;0;1;0;0;0;0
9215;0;22;484;12;0;0;0;0;18174.16016;19647;0
9216;0;22;484;11;0;0;0;1;8013.400879;0;5748.355957
9217;0;34;1156;18;0;0;1;0;25862.32031;25243.55078;25564.66992
9218;0;53;2809;16;0;0;1;0;25862.32031;24604.40039;25564.66992
9219;0;36;1296;17;0;0;1;0;22174.98047;22366.5;25066.67969
9220;0;25;625;12;0;0;1;0;19028.40039;22642.21094;0
9221;0;55;3025;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9222;0;46;2116;4;0;0;1;1;13951.94043;16426.21094;25564.66992
9223;0;22;484;12;0;0;0;0;20348.94922;21958.31055;23636.24023
9224;0;19;361;11;0;0;0;1;7065.116211;15446.90039;3700.227051
9225;0;23;529;16;0;0;0;0;18403.39063;25243.55078;25564.66992
9226;0;37;1369;13;1;0;0;0;23513.16016;24117.43945;0
9227;0;28;784;15;0;0;1;0;25862.32031;17398.34961;20797.51953
9228;0;20;400;12;0;1;0;0;12989.94043;12317.41992;11546.95996
9229;0;37;1369;12;0;1;1;0;25781.99023;25171.93945;25564.66992
9230;0;51;2601;11;0;0;0;1;48.98167038;3813.386963;1525.014038
9231;0;26;676;16;0;0;0;0;515.2871704;12944.03027;811.2719116
9232;0;24;576;9;0;1;1;1;5521.213867;4862.516113;0
9233;0;42;1764;4;0;1;1;1;7756.736816;6550.790039;11817.37988
9234;0;28;784;5;0;1;1;1;10967.98047;1178.031982;239.3916931
9235;0;33;1089;14;0;0;1;0;25862.32031;23721.76953;25564.66992
9236;0;38;1444;18;0;0;1;0;25703.61914;25243.55078;25564.66992
9237;0;24;576;10;0;1;1;1;25862.32031;14916.96973;25564.66992
9238;0;35;1225;14;0;0;1;0;25860.35938;25243.55078;25564.66992
9239;0;33;1089;12;0;1;1;0;17482.53906;20594.08008;25285.38086
9240;0;54;2916;12;0;0;1;0;25862.32031;21224.26953;25564.66992
9241;0;28;784;12;0;0;1;0;16810.50977;20350.59961;25564.66992
9242;0;35;1225;12;0;0;1;0;6357.820801;22796.17969;687.1428833
9243;0;18;324;12;0;0;0;0;286.053009;862.9354858;6255.216797
9244;0;20;400;12;0;0;1;0;7627.425781;10690.01953;12188.29004
9245;0;28;784;18;0;0;1;0;11685.07031;18889.68945;106.3963013
9246;0;31;961;10;0;0;1;1;25862.32031;25243.55078;25564.66992
9247;0;25;625;15;0;0;1;0;11310.84961;11468.80957;25564.66992
9248;0;31;961;12;1;0;1;0;21228.66016;14136.38965;16602.25977
9249;0;33;1089;13;1;0;1;0;15809.32031;5308.306152;6967.480957
9250;0;33;1089;16;1;0;1;0;13648.25;2954.031982;0
9251;0;30;900;12;1;0;1;0;395.7719116;0;3045.593994
9252;0;37;1369;9;1;0;1;1;23080.16016;24985.74023;13017.29004
9253;0;36;1296;13;0;0;1;0;1951.430054;10503.82031;15421.5498
9254;0;19;361;11;1;0;1;1;92.08554077;4511.612793;0
9255;0;30;900;12;0;0;1;0;19241.96094;20126.81055;24122.41016
9256;0;49;2401;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9257;0;53;2809;18;0;0;1;0;25862.32031;25243.55078;9314.111328
9258;0;37;1369;17;0;0;1;0;25862.32031;25243.55078;25564.66992
9259;0;47;2209;13;0;0;0;0;25862.32031;25243.55078;25564.66992
9260;0;33;1089;16;0;0;0;0;0;0;0
9261;0;35;1225;14;0;0;1;0;3732.403076;3179.613037;0
9262;0;50;2500;14;0;1;1;0;19547.59961;22096.16016;24035.2207
9263;0;26;676;16;0;0;1;0;6181.486816;0;5055.303223
9264;0;24;576;12;0;0;0;0;17353.23047;6713.709961;4062.27002
9265;0;39;1521;7;0;1;0;1;23091.91992;18255.91992;22078.71094
9266;0;31;961;3;0;1;1;1;20327.39063;18964.89063;4028.282959
9267;0;42;1764;17;0;0;1;0;25862.32031;25243.55078;25564.66992
9268;0;22;484;12;1;0;1;0;13599.26953;19211.94922;19219.31055
9269;0;39;1521;9;0;0;1;1;25862.32031;24443.26953;0
9270;0;17;289;11;0;0;0;1;0;721.5;12639
9271;0;36;1296;12;0;1;1;0;12737.19043;18252.33984;17450.4707
9272;0;44;1936;12;0;0;1;0;25862.32031;25243.55078;0
9273;0;32;1024;14;0;0;1;0;25478.31055;25243.55078;0
9274;0;29;841;16;0;0;1;0;17923.36914;16177.34961;25564.66992
9275;0;20;400;12;0;0;1;0;4410.310059;0;25564.66992
9276;0;46;2116;12;0;0;1;0;25862.32031;25243.55078;25010.51953
9277;0;25;625;13;0;0;1;0;3311.160889;3519.773926;13105.95996
9278;0;28;784;14;0;0;0;0;25862.32031;25243.55078;25564.66992
9279;0;23;529;12;0;0;1;0;16232.53027;19682.81055;2365.840088
9280;0;43;1849;15;0;0;1;0;0;0;0
9281;0;24;576;12;0;0;1;0;13910.79004;15282.19043;25564.66992
9282;0;32;1024;14;0;1;1;0;0;0;0
9283;0;52;2704;15;0;0;1;0;25862.32031;25243.55078;25564.66992
9284;0;25;625;13;0;0;1;0;14596.54004;25243.55078;25564.66992
9285;0;43;1849;12;0;0;1;0;13899.04004;25243.55078;23052.5293
9286;0;37;1369;15;0;0;1;0;25862.32031;25243.55078;25564.66992
9287;0;19;361;13;1;0;0;0;1714.358032;785.9515991;9067.330078
9288;0;40;1600;10;1;0;1;1;22321.92969;19450.06055;19265.11914
9289;0;17;289;5;1;0;0;1;96.00406647;868.3065186;0
9290;0;19;361;11;0;0;0;1;540.7576294;0;3406.159912
9291;0;20;400;12;0;0;0;0;9396.643555;11778.53027;0
9292;0;34;1156;12;0;0;1;0;0;0;0
9293;0;30;900;8;0;0;0;1;19753.33008;19480.5;20095.59961
9294;0;21;441;14;0;0;0;0;5936.578125;0;25564.66992
9295;0;23;529;15;0;0;0;0;7108.220215;8813.757813;23124.93945
9296;0;19;361;12;0;1;0;0;3773.548096;4667.371094;12325.71973
9297;0;45;2025;2;1;0;0;1;5446.762207;7877.418945;237.9140015
9298;0;18;324;10;1;0;0;1;3505.12793;4986.047852;141.8618011
9299;0;17;289;10;1;0;0;1;2580.354004;2843.031982;3516.989014
9300;0;22;484;12;0;0;1;0;7294.350098;13053.24023;14087.16992
9301;0;51;2601;18;0;0;0;0;25109.96094;25243.55078;25564.66992
9302;0;22;484;15;0;0;1;0;25862.32031;24484.44922;14653.13965
9303;0;23;529;11;0;0;1;1;12057.33008;16157.66016;13971.90039
9304;0;42;1764;12;0;0;1;0;0;6353.85498;15885.55957
9305;0;16;256;9;0;0;0;1;0;1144.015991;13875.84961
9306;0;47;2209;12;0;0;1;0;18871.66016;18366.91992;19785.2793
9307;0;41;1681;11;0;0;1;1;0;14245.59961;22623.99023
9308;0;30;900;16;0;0;1;0;25862.32031;25243.55078;0
9309;0;16;256;10;0;0;0;1;0;0;3514.033936
9310;0;36;1296;10;0;0;1;1;25862.32031;25243.55078;15392
9311;0;48;2304;8;0;0;1;1;20137.33984;20164.40039;13283.28027
9312;0;49;2401;12;0;0;1;0;17946.88086;17196.05078;0
9313;0;31;961;12;0;0;1;0;23256.5;25243.55078;25564.66992
9314;0;21;441;12;0;1;1;0;1377.36499;2954.031982;25564.66992
9315;0;28;784;8;0;1;1;1;20883.82031;25243.55078;18431.67969
9316;0;26;676;12;0;0;0;0;25119.75977;25243.55078;18619.34961
9317;0;21;441;12;0;0;0;0;10881.76953;19063.34961;15576.71973
9318;0;52;2704;16;0;0;1;0;25862.32031;25243.55078;25564.66992
9319;0;43;1849;12;0;0;1;0;11857.48047;14874;23611.11914
9320;0;25;625;13;0;0;0;0;14943.33008;20472.33984;25394.73047
9321;0;43;1849;16;0;0;1;0;25325.48047;13386.24023;25564.66992
9322;0;25;625;9;0;0;1;1;25862.32031;25243.55078;25564.66992
9323;0;42;1764;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9324;0;16;256;10;0;0;0;1;1708.480957;1876.258057;2755.959961
9325;0;46;2116;7;1;0;1;1;16606.75;15479.12988;14112.29004
9326;0;52;2704;7;1;0;0;1;6798.655762;4255.597168;2955.452881
9327;0;28;784;9;0;0;1;1;13834.37988;10299.73047;15725.96973
9328;0;47;2209;7;0;0;1;1;22751.00977;21449.84961;22573.75
9329;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9330;0;25;625;15;0;0;1;0;22124.03906;23453.23047;25564.66992
9331;0;47;2209;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9332;0;47;2209;12;0;0;1;0;19984.51953;20991.5293;13299.54004
9333;0;36;1296;11;0;0;1;1;21209.06055;21102.5293;20775.35938
9334;0;17;289;11;0;0;0;1;0;936.3386841;11377.01953
9335;0;33;1089;12;0;0;0;0;10689.75977;11875.20996;0
9336;0;27;729;17;1;0;0;0;5960.089844;350.9031982;19798.58008
9337;0;41;1681;11;1;0;0;1;25862.32031;25243.55078;25564.66992
9338;0;47;2209;11;1;0;1;1;15488;9968.515625;17960.28906
9339;0;27;729;12;1;0;0;0;14880.62988;11988;23080.60938
9340;0;48;2304;9;0;0;0;1;0;0;0
9341;0;43;1849;12;0;0;1;0;16763.49023;16367.12988;20942.33984
9342;0;44;1936;12;0;0;1;0;20509.59961;20975.41992;23788.43945
9343;0;23;529;12;0;0;0;0;5374.269043;10605.87012;20055.71094
9344;0;18;324;11;0;0;0;1;3891.104004;3979.886963;18236.61914
9345;0;29;841;18;0;0;1;0;15969.98047;15199.83984;9513.603516
9346;0;32;1024;15;0;0;1;0;0;0;0
9347;0;38;1444;13;0;0;1;0;0;0;0
9348;0;45;2025;6;0;1;1;1;5211.649902;8353.644531;3500.733887
9349;0;46;2116;12;0;0;1;0;15466.4502;19473.33984;25564.66992
9350;0;25;625;12;0;1;1;0;11704.66016;12688.01953;13003.99023
9351;0;23;529;16;0;0;0;0;0;4817.757813;25564.66992
9352;0;20;400;12;0;0;0;0;0;0;539.3701782
9353;0;29;841;12;0;0;1;0;14330.08008;14313.62988;13308.41016
9354;0;29;841;14;0;1;0;0;14665.11035;13294.94043;11164.21973
9355;0;26;676;12;0;1;0;0;22321.92969;1852.984009;15604.79004
9356;0;51;2601;4;0;0;0;1;5779.836914;1507.452026;0
9357;0;33;1089;9;0;1;1;1;18985.30078;18547.74023;22638.76953
9358;0;34;1156;5;0;1;1;1;15489.95996;16245.38965;18161.25977
9359;0;43;1849;7;0;1;1;1;13775.59961;14046.87012;21404.86914
9360;0;26;676;10;0;1;1;1;15870.05957;17613.18945;18375.5293
9361;0;41;1681;6;0;1;1;1;12378.65039;14215.16016;15739.26953
9362;0;38;1444;12;0;0;1;0;20394.00977;20400.73047;13051.28027
9363;0;32;1024;12;0;1;1;0;20174.57031;17724.18945;18507.05078
9364;0;28;784;16;0;0;0;0;1257.848999;5469.435059;13497.5498
9365;0;27;729;16;0;1;0;0;0;5370.967773;12237.0498
9366;0;52;2704;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9367;0;36;1296;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9368;0;31;961;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9369;0;51;2601;12;0;0;1;0;20292.13086;20672.84961;23924.39063
9370;0;17;289;10;0;0;0;1;1103.067017;725.0806274;9161.905273
9371;0;18;324;12;0;0;0;0;2695.950928;6790.693848;12169.08008
9372;0;17;289;11;0;0;0;1;0;4040.758057;9713.09668
9373;0;28;784;16;0;1;1;0;17937.08984;19392.76953;21285.16992
9374;0;22;484;12;0;0;0;0;6263.775879;5943.871094;12245.91992
9375;0;47;2209;14;0;0;1;0;19714.14063;18368.71094;4317.916992
9376;0;40;1600;12;0;0;1;0;19784.67969;16374.29004;0
9377;0;53;2809;12;0;0;1;0;25862.32031;0;16463.34961
9378;0;23;529;15;0;0;0;0;0;601.5484009;23018.55078
9379;0;21;441;14;0;0;0;0;2964.371094;2302.35498;0
9380;0;47;2209;12;0;0;1;0;14320.28027;14310.0498;15343.24023
9381;0;30;900;18;0;0;1;0;0;0;0
9382;0;20;400;12;0;0;0;0;14614.16992;15525.67969;18929.67969
9383;0;35;1225;12;0;0;1;0;0;0;0
9384;0;33;1089;10;0;0;1;1;25862.32031;17328.5293;15284.12988
9385;0;52;2704;16;0;0;1;0;16522.5;5408.564941;15400.87012
9386;0;45;2025;11;0;0;1;1;25117.80078;25243.55078;20868.44922
9387;0;38;1444;8;0;0;1;1;24892.48047;20234.23047;21517.17969
9388;0;17;289;10;0;0;0;1;0;32.225811;8303.345703
9389;0;16;256;6;1;0;0;1;0;44.75806046;0
9390;0;32;1024;12;0;0;1;0;25862.32031;18391.98047;17488.89063
9391;0;33;1089;12;0;0;1;0;0;0;0
9392;0;18;324;11;0;0;0;1;1152.04895;1908.484009;5211.941895
9393;0;16;256;9;0;0;0;1;0;0;6494.60791
9394;0;31;961;16;0;0;1;0;25862.32031;19482.28906;25564.66992
9395;0;33;1089;18;0;0;0;0;1976.900024;934.5484009;25564.66992
9396;0;45;2025;12;0;0;1;0;25862.32031;20595.86914;25564.66992
9397;0;23;529;13;0;0;0;0;11673.30957;22464.9707;17474.11914
9398;0;27;729;13;0;0;0;0;3918.533936;11300.51953;25564.66992
9399;0;27;729;12;0;0;1;0;21410.86914;15658.16016;18848.40039
9400;0;29;841;12;0;0;1;0;21116.98047;25243.55078;24446.0293
9401;0;36;1296;8;0;0;1;1;18209.42969;14073.73047;3516.989014
9402;0;29;841;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9403;0;29;841;11;0;0;1;1;14798.33984;16923.91992;2705.717041
9404;0;31;961;12;0;0;0;0;11859.44043;6720.871094;5095.201172
9405;0;26;676;16;0;0;1;0;19957.08984;21165.18945;25564.66992
9406;0;38;1444;12;0;0;1;0;18303.4707;17614.98047;17805.13086
9407;0;16;256;9;0;0;0;1;0;0;3734.215088
9408;0;27;729;16;0;0;0;0;19322.28906;4346.902832;14356.11035
9409;0;38;1444;16;0;0;1;0;25862.32031;25243.55078;25564.66992
9410;0;42;1764;8;1;0;1;1;4263.365234;6973.306152;7407.842773
9411;0;19;361;12;1;0;0;0;736.6843262;44.75806046;8443.730469
9412;0;27;729;12;0;0;1;0;24100.93945;20486.66016;25564.66992
9413;0;55;3025;12;0;0;1;0;0;0;0
9414;0;28;784;12;0;0;1;0;25703.61914;24935.60938;25564.66992
9415;0;21;441;15;0;0;0;0;0;1405.402954;5910.905762
9416;0;54;2916;6;1;0;0;1;0;0;0
9417;0;32;1024;6;0;1;1;1;1293.115967;3659.418945;2257.966064
9418;0;23;529;6;0;1;1;1;5103.890137;5843.612793;3239.177002
9419;0;29;841;0;0;1;0;1;0;0;1034.409058
9420;0;17;289;9;0;1;1;1;540.7576294;2228.951904;5921.25
9421;0;16;256;10;0;1;1;1;0;886.2097168;6849.263184
9422;0;28;784;12;1;0;1;0;11926.05957;11538.62988;12149.87012
9423;0;39;1521;12;0;0;1;0;0;0;0
9424;0;50;2500;8;0;0;1;1;21042.5293;18873.58008;17360.33008
9425;0;38;1444;14;0;0;1;0;25176.58008;23437.10938;25564.66992
9426;0;26;676;9;0;0;0;1;6195.202148;10104.58008;8607.756836
9427;0;49;2401;7;0;0;0;1;3699.095947;11289.76953;0
9428;0;30;900;12;1;0;0;0;7568.647949;7778.952148;12078.94043
9429;0;32;1024;15;0;0;0;0;7525.543945;3850.983887;6527.118164
9430;0;53;2809;13;0;0;1;0;0;0;0
9431;0;36;1296;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9432;0;24;576;16;0;0;1;0;628.9246216;0;0
9433;0;24;576;13;0;0;1;0;25862.32031;25243.55078;25564.66992
9434;0;40;1600;14;0;0;1;0;25862.32031;3739.983887;734.4301147
9435;0;40;1600;16;0;0;1;0;0;1938.918945;1394.973999
9436;0;28;784;12;0;0;1;0;25862.32031;11064.19043;25564.66992
9437;0;35;1225;18;0;0;1;0;25862.32031;3890.371094;0
9438;0;33;1089;11;0;0;1;1;25862.32031;25243.55078;23052.5293
9439;0;26;676;16;0;0;1;0;6026.705078;0;5528.174805
9440;0;25;625;16;0;0;1;0;0;0;25564.66992
9441;0;26;676;12;0;0;1;0;14288.92969;24267.82031;13846.2998
9442;0;32;1024;17;0;0;1;0;25862.32031;25243.55078;25564.66992
9443;0;27;729;16;0;0;1;0;11275.58008;18932.66016;25564.66992
9444;0;27;729;18;0;0;1;0;2443.206055;0;25564.66992
9445;0;31;961;11;0;0;1;1;24741.61914;23467.55078;25551.36914
9446;0;25;625;12;0;0;0;0;9496.566406;11492.08008;8201.381836
9447;0;28;784;12;0;0;1;0;20970.0293;20409.67969;23949.50977
9448;0;53;2809;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9449;0;54;2916;1;0;0;1;1;25368.58984;25243.55078;25564.66992
9450;0;33;1089;10;0;0;1;1;25862.32031;25243.55078;24611.53906
9451;0;36;1296;12;0;0;1;0;22090.73047;2866.305908;11793.74023
9452;0;16;256;9;0;0;0;1;0;0;1864.890991
9453;0;54;2916;8;0;0;1;1;10125.49023;9631.93457;18541.03906
9454;0;18;324;12;0;0;0;0;227.2749023;1441.209961;4212.998047
9455;0;24;576;12;0;0;1;0;25862.32031;25243.55078;24499.23047
9456;0;32;1024;12;0;0;1;0;5319.40918;0;19783.80078
9457;0;47;2209;12;0;0;1;0;0;4966.35498;0
9458;0;46;2116;7;0;0;0;1;1081.515015;245.2742004;0
9459;0;42;1764;6;0;0;1;1;4639.543945;7044.918945;9281.600586
9460;0;21;441;12;0;0;1;0;13283.83008;15135.38965;17519.92969
9461;0;22;484;12;0;0;0;0;401.6496887;3575.273926;11956.29004
9462;0;27;729;10;0;0;1;1;12145.49023;10584.38965;8839.759766
9463;0;42;1764;6;0;0;1;1;17658.86914;13534.83984;25564.66992
9464;0;37;1369;15;0;0;1;0;18172.19922;16918.55078;23052.5293
9465;0;36;1296;12;0;0;1;0;25862.32031;18323.94922;25564.66992
9466;0;20;400;12;0;0;0;0;0;0;0
9467;0;30;900;12;0;0;1;0;18965.69922;19605.82031;12702.54004
9468;0;52;2704;2;0;0;1;1;16036.59961;9178.984375;0
9469;0;24;576;16;0;0;0;0;17108.32031;15423.62988;17265.75977
9470;0;23;529;11;0;0;1;1;4161.48291;1595.177002;4637.105957
9471;0;27;729;12;0;0;1;0;0;0;0
9472;0;26;676;12;0;0;1;0;8544.363281;12226.11035;13230.08984
9473;0;43;1849;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9474;0;16;256;11;0;0;0;1;0;476.2257996;0
9475;0;40;1600;12;0;0;1;0;23511.19922;16497.82031;25564.66992
9476;0;45;2025;12;0;0;1;0;25862.32031;25243.55078;15514.65039
9477;0;32;1024;12;0;0;1;0;0;25243.55078;2365.840088
9478;0;55;3025;3;0;0;1;1;0;0;2791.425049
9479;0;27;729;8;0;0;1;1;2259.034912;1152.968018;1857.501953
9480;0;39;1521;12;0;0;1;0;25862.32031;23976;17617.46094
9481;0;22;484;12;0;0;1;0;16924.15039;19267.44922;22049.16016
9482;0;30;900;10;0;0;1;1;23129.14063;23959.89063;20806.39063
9483;0;43;1849;3;0;0;1;1;17629.48047;12926.12988;9602.266602
9484;0;19;361;8;0;0;1;1;2433.408936;13670.90039;1430.438965
9485;0;52;2704;9;0;0;1;1;13801.08008;13688.80957;0
9486;0;28;784;12;0;0;1;0;13983.29004;13640.46973;17014.53906
9487;0;21;441;13;0;0;0;0;4388.757813;4042.548096;6450.275879
9488;0;39;1521;16;0;1;1;0;0;0;0
9489;0;22;484;10;0;0;1;1;822.8920898;3813.386963;16883.0293
9490;0;54;2916;12;0;0;1;0;1058.004028;2916.435059;0
9491;0;53;2809;8;0;0;1;1;18628.71094;14818.5;17973.58984
9492;0;32;1024;11;0;0;1;1;16354;14895.48047;22031.42969
9493;0;40;1600;8;0;0;1;1;11734.0498;13903.65039;25564.66992
9494;0;54;2916;13;0;0;1;0;22860.73047;22644;25564.66992
9495;0;22;484;8;0;0;1;1;8078.057129;1174.452026;3552.455078
9496;0;38;1444;8;0;0;1;1;23952.03906;0;24660.30078
9497;0;31;961;12;0;0;1;0;0;0;15387.57031
9498;0;23;529;12;1;0;0;0;9198.757813;10482.33984;9760.383789
9499;0;38;1444;12;0;0;1;0;13360.24023;7220.371094;10780.01953
9500;0;39;1521;12;0;0;1;0;4960.86377;14961.73047;0
9501;0;34;1156;15;0;0;1;0;0;0;0
9502;0;50;2500;6;0;0;1;1;25862.32031;25243.55078;25564.66992
9503;0;20;400;12;0;0;0;0;8019.278809;13416.67969;25167.16016
9504;0;41;1681;13;0;0;1;0;25862.32031;25243.55078;25564.66992
9505;0;40;1600;12;0;0;1;0;25862.32031;25243.55078;25564.66992
9506;0;44;1936;7;0;0;1;1;24637.7793;25243.55078;25564.66992
9507;0;34;1156;12;0;0;1;0;5205.771973;5872.257813;0
9508;0;27;729;13;0;0;1;0;23867.78906;20024.75977;21116.71094
9509;0;42;1764;7;0;0;1;1;19006.84961;17384.0293;22152.59961
9510;0;35;1225;12;0;0;1;0;19976.67969;15744.09961;19390.73047
9511;0;42;1764;12;0;0;1;0;13865.73047;14440.74023;25564.66992
9512;0;39;1521;12;0;0;1;0;16859.49023;13892.90039;19378.91016
9513;0;30;900;14;1;0;1;0;10278.30957;9553.161133;12811.88965
9514;0;52;2704;11;0;0;1;1;25062.93945;25243.55078;25564.66992
9515;0;25;625;16;0;0;0;0;4723.791992;12945.82031;10403.2002
9516;0;25;625;14;0;0;1;0;0;118.1613007;0
9517;0;51;2601;12;0;0;1;0;13152.55957;17946.18945;17629.2793
9518;0;38;1444;13;0;0;0;0;21318.7793;23163.18945;25564.66992
9519;0;24;576;16;0;0;1;0;25787.86914;20748.05078;21279.25977
9520;0;39;1521;18;0;0;1;0;25862.32031;25243.55078;14834.90039
9521;0;43;1849;7;0;0;0;1;8663.87793;7970.516113;3354.438965
9522;0;27;729;11;1;0;1;1;21982.9707;10306.88965;15445.2002
9523;0;55;3025;4;0;0;1;1;3898.940918;25243.55078;0
9524;0;29;841;12;0;0;1;0;16802.66992;14036.12988;13949.74023
9525;0;42;1764;12;0;0;1;0;18850.10938;23311.78906;21131.49023
9526;0;28;784;12;0;0;1;0;19381.07031;24894.43945;25564.66992
9527;0;34;1156;17;0;0;1;0;25862.32031;25243.55078;25564.66992
9528;0;50;2500;12;0;0;1;0;25862.32031;23612.56055;25564.66992
9529;0;22;484;12;0;0;1;0;20062.89063;13488.29004;13209.40039
9530;0;35;1225;12;0;0;1;0;17506.05078;15262.5;20779.78906
9531;0;47;2209;12;0;0;1;0;25862.32031;25243.55078;25091.80078
9532;0;50;2500;12;0;0;1;0;15932.75977;2866.305908;25564.66992
9533;0;44;1936;11;0;0;1;1;7840.98584;12218.9502;14419.66016
9534;0;54;2916;7;0;0;1;1;21620.50977;25243.55078;0
9535;0;52;2704;12;0;0;1;0;17363.01953;17770.74023;0
9536;0;20;400;9;0;0;1;1;3297.446045;3122.322998;5316.859863
9537;0;20;400;12;0;0;1;0;7588.240234;10276.4502;0
9538;0;25;625;12;0;1;1;0;13025.20996;15033.33984;15649.12012
9539;0;24;576;11;1;0;1;1;4935.393066;6405.773926;20886.18945
9540;0;43;1849;16;0;1;1;0;4766.895996;0;0
9541;0;29;841;10;1;0;1;1;9275.168945;11287.98047;6281.815918
9542;0;20;400;12;1;0;1;0;5354.675781;8480.757813;8093.507813
9543;0;45;2025;12;0;0;1;0;25862.32031;25241.75977;21864.43945
9544;0;18;324;11;0;0;0;1;0;460.112915;9897.813477
9545;0;40;1600;12;0;0;1;0;10399.79004;9361.59668;8805.773438
9546;0;17;289;10;0;0;0;1;1767.259033;5473.016113;11718.37012
9547;0;48;2304;4;0;0;1;1;18875.58008;17324.94922;15227.96973
9548;0;20;400;10;0;0;1;1;4627.788086;2327.418945;2401.305908
9549;0;32;1024;12;0;0;0;0;21373.64063;20282.56055;25564.66992
9550;0;34;1156;8;0;0;0;1;10139.20996;7651.838867;12068.58984
9551;0;54;2916;7;1;0;1;1;17737.24023;23947.34961;21322.11914
9552;0;48;2304;0;1;0;1;1;16683.16016;13755.0498;18227.75977
